279	4400272	1
301	4396633	1
181	23	1
201	4401824	1
13	4397370	1
1	4397328	1
145	4397861	1
23	4399147	1
201	4402584	1
296	4401843	1
42	4400726	1
33	4403408	1
301	4400793	1
16	4396520	1
95	4396910	1
154	4399016	1
77	4400119	1
296	4400302	1
302	4398652	1
244	4401636	1
222	4396620	1
13	4397547	1
16	4401843	1
270	4399752	1
145	161	1
187	4396520	1
200	4398653	1
170	4402365	1
101	4403207	1
184	4397586	1
128	4397476	1
181	4407227	1
184	4397070	1
1	285	1
1	4397115	1
184	4398738	1
54	4401032	1
94	4398896	1
128	4400302	1
23	4398743	1
301	4397703	1
301	4397353	1
112	4403688	1
82	4397306	1
222	4402060	1
218	4399573	1
308	4406056	1
303	4396905	1
133	4402386	1
215	4397539	1
69	4398171	1
254	4401583	1
276	20	1
104	4404336	1
63	4405033	1
267	4399420	1
13	4396470	1
240	4403430	1
286	4397861	1
294	4398467	1
90	4405149	1
18	235	1
92	4397709	1
308	4401478	1
144	4396680	1
191	4398651	1
59	4404015	1
200	4396694	1
16	4397366	1
61	4401641	1
271	4397372	1
271	4401848	1
142	4397202	1
275	4401045	1
222	4397066	1
87	4396234	1
207	4398192	1
272	4408432	1
177	4398833	1
207	4405344	1
299	4400963	1
271	4399133	1
305	4399565	1
49	4404178	1
94	4406370	1
130	4404606	1
10	4397270	1
203	4398738	1
191	4398513	1
43	4398743	1
21	4400823	1
197	4396694	1
13	4398902	1
194	4396529	1
234	4397483	1
308	4399329	1
308	4401407	1
269	4400511	1
94	4398334	1
268	4396508	1
272	111	1
121	4398531	1
296	206	1
134	4398513	1
180	4399897	1
234	4401232	1
104	4396771	1
38	4402547	1
269	4403275	1
7	4397150	1
234	4408598	1
275	4399347	1
52	4398110	1
102	4403175	1
13	4397323	1
178	4402156	1
236	4396575	1
256	4402790	1
263	4397271	1
244	4397323	1
279	4405998	1
43	4403099	1
83	4396622	1
151	4397366	1
254	4399672	1
109	4401347	1
297	4401959	1
249	4397326	1
144	4401831	1
301	4401075	1
64	4399237	1
92	4400272	1
222	4396695	1
268	4399672	1
293	4396910	1
213	4397240	1
160	4399808	1
13	4400269	1
59	4401958	1
5	174	1
125	4397150	1
174	4398673	1
114	4400289	1
213	4400356	1
23	4397365	1
128	161	1
239	4396470	1
181	4398500	1
291	4396634	1
250	4397864	1
201	4401478	1
60	4396505	1
181	4398749	1
119	4399353	1
287	2	1
216	4397704	1
216	4400612	1
203	4400005	1
92	4400987	1
13	4403515	1
213	4397271	1
286	4398515	1
117	4404743	1
99	4396762	1
11	4400823	1
65	4396322	1
295	4397359	1
269	4397571	1
85	4398269	1
250	4401044	1
137	4397038	1
201	4404191	1
257	4396932	1
111	4398812	1
91	4400089	1
215	4397538	1
181	4403963	1
189	4404912	1
1	206	1
303	4399336	1
299	4398654	1
187	4397526	1
222	4398499	1
214	4400867	1
293	4402654	1
285	4397353	1
303	4398132	1
96	4397074	1
72	4405317	1
115	4405033	1
7	4399573	1
116	4398932	1
73	4400089	1
269	4397936	1
263	4399513	1
70	4399576	1
221	4400010	1
72	4397304	1
25	4399016	1
290	4396366	1
189	4400553	1
299	4398652	1
264	4398566	1
200	4399088	1
187	4396910	1
184	4397325	1
63	4398517	1
13	4397709	1
298	4400127	1
235	4397319	1
62	4401946	1
246	4396692	1
54	4402248	1
63	4402566	1
11	4402157	1
92	4397195	1
8	4400778	1
307	4397241	1
303	4397373	1
256	4403313	1
72	4396467	1
164	4399352	1
117	4397065	1
224	4396620	1
193	4403398	1
94	4397318	1
281	4398841	1
130	4396752	1
128	4399111	1
94	4402028	1
182	4403275	1
129	4403414	1
254	4397709	1
64	4399142	1
151	4397271	1
45	231	1
193	4403430	1
276	4403810	1
276	4396471	1
234	4397325	1
181	4398655	1
21	4399099	1
293	4398035	1
264	4402044	1
10	4401231	1
197	4398909	1
276	4397005	1
308	4399569	1
221	4403982	1
131	4396863	1
268	4403185	1
109	77	1
198	4396473	1
230	4401643	1
181	4402240	1
192	4404922	1
234	4399714	1
90	4403621	1
193	4403978	1
128	4401073	1
126	4403701	1
244	4398334	1
90	4398517	1
157	231	1
305	4396575	1
119	4399144	1
21	4397660	1
231	4397291	1
280	4400302	1
288	4396896	1
279	4408943	1
301	285	1
72	4401831	1
90	4398269	1
308	4396469	1
59	4402248	1
94	4402273	1
130	4401430	1
26	4404599	1
56	4396800	1
82	4400302	1
62	111	1
276	4396234	1
181	4404599	1
152	4398650	1
178	4403275	1
217	4401045	1
79	4398652	1
138	4400119	1
308	4396635	1
75	4398507	1
269	4397370	1
307	4396692	1
222	4402790	1
121	4402239	1
269	217	1
13	4403388	1
230	4402248	1
269	4400294	1
239	4405264	1
245	4404633	1
56	4400726	1
295	4404193	1
271	4404633	1
222	4403096	1
69	4397869	1
10	75	1
22	4399127	1
294	4403917	1
82	4401969	1
279	4399305	1
269	4397835	1
6	4396699	1
243	4404686	1
298	4397291	1
282	4398749	1
78	4398743	1
118	4397373	1
283	4405343	1
171	4398542	1
70	4397571	1
10	4396701	1
245	4397291	1
107	4398833	1
246	4400839	1
13	4403624	1
276	4396549	1
244	174	1
189	4396470	1
226	4397872	1
62	4404600	1
276	4399464	1
214	4400036	1
306	4397838	1
222	235	1
280	4401347	1
60	4399573	1
56	4396575	1
42	4398490	1
1	4397430	1
13	4402961	1
173	4398517	1
15	4402365	1
185	218	1
280	4400647	1
244	4399142	1
150	4398562	1
7	4400265	1
178	4398694	1
178	4402248	1
95	4406271	1
234	4408717	1
97	4397660	1
109	4396884	1
117	4398426	1
269	4401843	1
130	4406604	1
264	4401541	1
207	149	1
42	4400994	1
246	4399400	1
87	4399092	1
101	4398653	1
256	4396884	1
92	4402822	1
181	4402566	1
213	4397838	1
92	4402238	1
292	4401580	1
246	4401617	1
274	4403275	1
188	4401798	1
18	4396671	1
5	4399678	1
236	4401348	1
193	4399353	1
144	4401848	1
90	4406060	1
48	4401169	1
5	4397673	1
22	4396885	1
311	4399577	1
8	217	1
276	4397326	1
222	4397240	1
72	4403390	1
299	4396905	1
1	4397235	1
308	4398567	1
165	4397569	1
222	4396354	1
181	4396800	1
200	100	1
234	4401320	1
244	4401845	1
90	231	1
208	4397569	1
263	4396694	1
134	4398743	1
279	4400985	1
2	4398542	1
288	4401018	1
49	4398651	1
286	4397070	1
205	4398653	1
22	4396634	1
234	4398698	1
223	4398812	1
15	231	1
268	4397062	1
94	4406327	1
274	4399347	1
7	4400165	1
268	4397571	1
16	4396469	1
164	4401247	1
290	4397117	1
92	4400356	1
239	4405051	1
56	4399718	1
248	4397835	1
234	96	1
280	4404767	1
308	4397325	1
276	4396520	1
192	4403998	1
122	4400304	1
85	4400994	1
262	4403917	1
201	4398472	1
181	4403403	1
295	4402238	1
263	4400867	1
295	4396223	1
201	4405278	1
93	4403156	1
159	4404633	1
158	4401617	1
293	4399544	1
82	4401045	1
276	4397291	1
13	4403175	1
217	20	1
83	4401577	1
189	206	1
222	4402826	1
146	4404615	1
267	4396800	1
126	4398566	1
181	4404912	1
125	4396634	1
43	4396774	1
13	4402788	1
253	4398269	1
42	4396281	1
77	4400372	1
291	4401669	1
268	207	1
262	245	1
234	4396635	1
29	4397924	1
236	4396471	1
158	4402144	1
156	4401580	1
232	4396405	1
168	4403390	1
37	4398515	1
141	4397924	1
235	4397716	1
102	4396549	1
77	4397237	1
90	4400293	1
186	4400857	1
44	4401577	1
118	4402755	1
7	4401580	1
49	4404504	1
62	4396531	1
42	4404633	1
178	4399578	1
85	4396373	1
77	4400009	1
58	4405264	1
56	4404743	1
197	4401692	1
286	4396700	1
90	4398192	1
181	4406915	1
295	4397352	1
224	4396535	1
272	4398694	1
221	4404572	1
66	4403426	1
207	4398698	1
234	4400129	1
7	4401470	1
87	4396636	1
195	4404817	1
44	4399718	1
306	4398514	1
194	4397237	1
94	4396508	1
167	4401572	1
108	4396701	1
230	4398653	1
181	4403860	1
54	4398651	1
90	217	1
181	4401825	1
286	4399016	1
14	4398430	1
311	4397281	1
92	4396800	1
21	4399679	1
244	4400778	1
181	4399347	1
65	4402951	1
37	4400647	1
44	4399686	1
244	4397306	1
1	4398334	1
270	231	1
299	4399149	1
94	4400932	1
286	4402342	1
239	4398472	1
216	4396469	1
254	4396800	1
62	4401617	1
178	4399147	1
194	218	1
268	4404028	1
188	4397016	1
276	4398566	1
158	4405244	1
207	4403275	1
161	4396328	1
305	4401540	1
47	4398748	1
64	4402161	1
191	4402386	1
7	4399133	1
59	4396687	1
69	4398426	1
10	4399870	1
21	4396886	1
58	82	1
194	4397068	1
7	4397373	1
113	4396863	1
173	4398812	1
95	4397833	1
16	4397359	1
59	4398743	1
311	4401540	1
292	4400997	1
43	4397457	1
79	4396366	1
235	4396549	1
125	4397352	1
284	4398742	1
303	4397117	1
254	4399133	1
255	4404659	1
104	4398650	1
90	4403818	1
6	4399903	1
279	4396807	1
286	4398598	1
222	4399714	1
297	4396471	1
42	4401314	1
130	4406271	1
254	4399016	1
109	4400010	1
230	4408558	1
244	4398659	1
6	4398650	1
36	4402346	1
256	4399686	1
102	4400356	1
104	4398512	1
21	4399711	1
111	4398650	1
18	4399373	1
25	4397660	1
110	4403984	1
270	4396699	1
68	4397861	1
83	4397547	1
6	4398192	1
89	4397569	1
128	4398694	1
305	4400311	1
184	4399425	1
286	4397270	1
279	4408536	1
256	4396671	1
221	4396328	1
140	4398831	1
190	4404289	1
11	4397703	1
201	4397457	1
150	4397291	1
126	4397924	1
20	4397496	1
144	4402248	1
181	4403901	1
109	4400857	1
85	4404945	1
213	4396903	1
222	4399134	1
223	100	1
215	4399533	1
218	4397496	1
174	4403961	1
275	4397323	1
68	4402248	1
268	4400972	1
160	4399897	1
195	4398488	1
224	4397280	1
5	4396760	1
99	4404600	1
2	4398126	1
292	82	1
72	4400867	1
85	4397704	1
83	4398504	1
92	4403209	1
7	4400679	1
87	4399324	1
287	4403859	1
1	4397073	1
234	4401348	1
222	4396420	1
24	4396520	1
7	4400793	1
82	4396470	1
161	4398698	1
196	4399239	1
56	4396686	1
82	4400012	1
7	4400006	1
256	4402563	1
226	4396470	1
279	4402240	1
308	4406880	1
16	77	1
180	4397430	1
203	4396691	1
145	4396470	1
288	4398654	1
84	4402248	1
44	4401437	1
17	149	1
313	4396771	1
148	2	1
197	4398911	1
21	4397170	1
279	4404326	1
239	4400153	1
185	4398514	1
297	4396680	1
303	4396531	1
186	4398110	1
73	4397483	1
104	4402544	1
94	4397569	1
239	4397359	1
197	4400309	1
280	2	1
1	4396771	1
224	4400972	1
303	4399284	1
60	4397133	1
198	4398192	1
239	4400327	1
6	4396535	1
233	4399126	1
85	4401430	1
110	4396207	1
184	4400511	1
99	4403414	1
13	4399472	1
201	4400372	1
13	4403361	1
214	4396889	1
296	4397704	1
222	4396675	1
279	4402068	1
217	4397304	1
85	4399578	1
239	4397835	1
13	4396576	1
194	4396620	1
208	4401586	1
109	4397280	1
230	4397237	1
59	4400121	1
313	4400036	1
70	4405462	1
62	4397304	1
198	4397835	1
65	4396843	1
174	4401577	1
90	111	1
130	4406618	1
100	4398975	1
283	4399577	1
275	4399472	1
311	4396699	1
195	4402386	1
130	4396724	1
269	4398132	1
286	4396579	1
7	4401310	1
56	4397660	1
210	4397476	1
239	82	1
96	4396675	1
297	4396579	1
249	4397867	1
94	4403373	1
84	4396800	1
275	4398334	1
135	4404742	1
291	4405995	1
125	4399144	1
70	4399305	1
311	82	1
301	4400521	1
152	4401648	1
244	4397237	1
275	4405173	1
53	4398504	1
198	4396772	1
244	4402818	1
26	4396843	1
151	149	1
124	4400262	1
24	4397353	1
271	4396524	1
307	4401370	1
294	4406602	1
234	4397870	1
25	4400272	1
293	4396932	1
201	4399577	1
75	4397869	1
13	4397291	1
207	4396531	1
2	4396366	1
313	4400857	1
144	4396843	1
188	4399686	1
276	4398748	1
145	4404268	1
72	4397835	1
83	4399147	1
181	4401246	1
109	4399329	1
207	4396743	1
185	4397569	1
14	4397541	1
149	4398720	1
57	4396633	1
230	4404206	1
176	4403418	1
253	4396695	1
284	4398430	1
106	4400553	1
121	4397290	1
62	4396671	1
291	4399472	1
84	4404658	1
293	4399138	1
207	4396473	1
194	4397325	1
109	4396695	1
283	4403275	1
297	4398491	1
181	4398834	1
78	4398168	1
11	4399565	1
308	4396476	1
193	4405104	1
297	4397835	1
87	4400976	1
250	4397476	1
8	4396366	1
186	4397063	1
312	4401798	1
91	4401646	1
5	4399755	1
291	4399127	1
175	4396884	1
145	4402183	1
7	4401437	1
276	4399513	1
83	4397526	1
102	4400524	1
153	4397241	1
62	4398651	1
49	4404458	1
268	4398598	1
207	4400793	1
313	4401241	1
286	4396281	1
279	4397195	1
276	4400009	1
62	4396476	1
254	4397587	1
83	4396695	1
63	4396701	1
16	4397280	1
297	4397833	1
90	4403985	1
85	231	1
42	4396699	1
303	4399239	1
274	4396366	1
104	4398648	1
94	4402820	1
184	4396699	1
293	4401846	1
248	4400997	1
18	4404003	1
217	236	1
200	4403515	1
201	4397063	1
296	4397660	1
7	4401583	1
196	4399142	1
69	4399569	1
72	4397365	1
256	4400006	1
128	4397304	1
151	4402344	1
7	4397235	1
286	4396661	1
172	4397629	1
308	4400365	1
190	4404268	1
82	4402544	1
308	4399672	1
59	4397838	1
64	4404938	1
145	4402544	1
220	4398598	1
21	4398748	1
285	4398430	1
207	4396524	1
198	4401566	1
220	4398833	1
210	4396549	1
181	158	1
158	4396885	1
143	4401645	1
75	4397861	1
199	4397631	1
223	4405785	1
297	231	1
276	4396622	1
299	4403285	1
293	4398749	1
301	4396943	1
1	4396322	1
164	4398504	1
96	4401636	1
291	4404600	1
7	4399739	1
233	4397275	1
6	4400371	1
202	4398506	1
214	4396771	1
184	4401057	1
277	4398172	1
194	4397539	1
95	4396531	1
25	4398172	1
6	218	1
38	4400944	1
313	4399672	1
22	4397870	1
262	4401242	1
130	4400893	1
66	4397291	1
21	4403998	1
181	4407493	1
262	4397241	1
206	4398651	1
222	217	1
76	4396506	1
151	4401840	1
314	245	1
13	4397062	1
44	4398192	1
303	4399472	1
16	4396680	1
270	4400823	1
248	4396771	1
125	4398698	1
138	4400521	1
268	4399148	1
291	161	1
234	4397062	1
239	4396694	1
15	4398830	1
94	4397073	1
136	4396680	1
223	4399544	1
82	4397359	1
145	4398985	1
280	4403275	1
179	4398879	1
178	4397372	1
307	4404000	1
10	4400133	1
116	4398830	1
23	4398192	1
308	4397241	1
185	4396768	1
188	4397861	1
118	4401540	1
246	4402044	1
234	4396699	1
194	4397867	1
94	229	1
122	4399133	1
312	4396701	1
262	4396520	1
154	4397872	1
223	4402567	1
99	4399332	1
83	4396269	1
130	4398656	1
174	4399329	1
256	4400129	1
59	4397275	1
161	4397195	1
244	4396420	1
250	4397365	1
43	4396234	1
285	4397065	1
42	4404023	1
97	4401628	1
122	4400306	1
61	4398743	1
222	4396737	1
4	4398306	1
304	4398269	1
37	4399332	1
49	4396531	1
303	4405244	1
165	4399113	1
176	4398748	1
3	4398835	1
56	4403398	1
44	161	1
190	4396771	1
29	4397328	1
94	4397241	1
130	4404000	1
117	4397291	1
303	4402779	1
19	4399644	1
194	4397353	1
158	229	1
56	4399711	1
262	4397668	1
181	4407507	1
214	4396932	1
92	4402344	1
188	4396694	1
58	4397240	1
244	4397072	1
134	4403430	1
298	4401314	1
254	4397716	1
230	4396943	1
16	4397501	1
151	4403233	1
181	4407461	1
145	4406618	1
200	4400994	1
248	4398172	1
297	4399577	1
312	4396903	1
151	111	1
110	4400867	1
305	4400118	1
141	4398192	1
44	4397869	1
186	4398299	1
214	4397541	1
233	4397496	1
104	4398514	1
312	4397070	1
1	4397660	1
206	4398743	1
230	4399513	1
56	4399729	1
94	4401495	1
205	4398688	1
14	4397241	1
268	4402818	1
276	4405124	1
83	4403871	1
268	4400966	1
222	4404708	1
279	4396680	1
5	4399547	1
112	4398830	1
296	4399572	1
18	4397430	1
13	4403393	1
87	4397526	1
10	4398512	1
181	4398812	1
23	4399903	1
253	4402342	1
234	4397704	1
299	4404743	1
66	2	1
216	4397241	1
290	4397496	1
79	4405869	1
264	4399714	1
4	4398652	1
144	4403209	1
138	4400371	1
64	4399578	1
5	2	1
276	4399016	1
62	4399578	1
239	4400010	1
293	4397182	1
130	4397835	1
264	4396549	1
208	4397366	1
24	4402567	1
279	4405871	1
3	4397924	1
101	4401044	1
162	4404609	1
223	4403708	1
99	4397936	1
239	4399573	1
160	4397115	1
172	4400966	1
303	4405867	1
54	4401639	1
44	4400294	1
210	4396695	1
164	4403901	1
299	4397869	1
28	4397571	1
305	4396633	1
18	4402144	1
82	4398896	1
109	4404592	1
207	231	1
92	4406206	1
109	2	1
15	4397660	1
58	4401848	1
303	4401800	1
152	4396762	1
194	4397115	1
92	4397870	1
77	4396686	1
244	4401583	1
177	4398738	1
131	4397631	1
197	4398651	1
227	4396366	1
85	4398505	1
295	4396576	1
181	2	1
277	4398168	1
279	4396694	1
1	4398164	1
18	4397304	1
276	4400867	1
87	4397275	1
177	4396535	1
213	149	1
125	4396905	1
128	4402238	1
291	4399571	1
25	4397496	1
288	4398472	1
207	4408038	1
271	4396470	1
5	4399045	1
274	4402346	1
70	4399513	1
311	4400828	1
151	4403796	1
199	4398426	1
201	4397501	1
99	4398490	1
11	4402239	1
59	4396620	1
184	4398497	1
222	4396677	1
38	4397117	1
59	4399472	1
104	4398649	1
298	4407967	1
180	4405360	1
7	4401637	1
121	158	1
268	4404708	1
252	4398497	1
303	4399424	1
210	4400564	1
234	4401470	1
312	4400944	1
308	4397547	1
234	4408485	1
75	4400726	1
117	161	1
246	4397867	1
64	4400365	1
85	4397325	1
239	4396635	1
59	4396467	1
256	4397629	1
216	4397365	1
203	4398505	1
13	4397363	1
144	4397070	1
100	4398426	1
210	4398490	1
94	4400005	1
13	4402958	1
125	4401565	1
65	4405635	1
1	4396765	1
76	4397270	1
294	4400302	1
263	4408598	1
294	4403901	1
121	4396771	1
85	149	1
303	4399568	1
212	4397290	1
6	4400165	1
181	4397869	1
279	4402342	1
303	4405306	1
184	4397353	1
310	4396770	1
313	217	1
314	4405785	1
13	4396800	1
43	55	1
58	4397542	1
215	4397170	1
62	4398515	1
280	4396884	1
161	4403605	1
11	4402058	1
94	4397586	1
35	4397873	1
311	4400857	1
48	4401643	1
85	4401075	1
288	4400564	1
184	4400331	1
151	4403871	1
90	4401758	1
11	4396207	1
104	4404600	1
106	4400969	1
181	4404572	1
37	4396771	1
276	4403275	1
22	4398192	1
70	4396636	1
5	4396699	1
308	4396693	1
60	4397496	1
270	4402775	1
243	4397496	1
92	4400647	1
81	4398503	1
293	4399425	1
200	4400036	1
13	4398657	1
56	4397318	1
116	4398110	1
295	4397237	1
63	4404540	1
295	4397838	1
104	4404572	1
156	4401421	1
269	4405883	1
160	4399573	1
237	4397353	1
287	4398132	1
290	4396896	1
45	4396752	1
224	4401641	1
145	4402573	1
277	4404588	1
65	4396701	1
272	4405280	1
116	4398168	1
184	4396671	1
285	4397066	1
222	4397063	1
72	245	1
271	4397325	1
94	4397538	1
246	4399565	1
115	77	1
176	4398788	1
13	4399267	1
129	4398830	1
257	4406647	1
95	2	1
147	4403690	1
151	4396473	1
184	4401577	1
311	4399148	1
105	4398426	1
158	4400306	1
34	4398661	1
72	4399569	1
263	4399462	1
94	4404745	1
200	4398531	1
45	4396772	1
279	4397038	1
145	217	1
71	4396680	1
182	4396535	1
193	4401328	1
214	4398651	1
151	4400121	1
102	4398742	1
234	4400917	1
249	4403901	1
195	4398812	1
109	4398192	1
222	4400783	1
282	4398515	1
117	4402547	1
23	4399142	1
112	4398788	1
303	4397050	1
252	4398649	1
151	4399113	1
282	4398788	1
304	4397861	1
290	4400867	1
64	4397115	1
28	4396633	1
168	4406814	1
265	4400005	1
18	4396765	1
83	4396636	1
90	4400270	1
234	4406004	1
87	4397365	1
26	4401648	1
150	4396886	1
161	4396699	1
70	4397526	1
51	4397304	1
222	4404865	1
92	4397271	1
204	4397569	1
164	4401648	1
57	4401645	1
184	4397489	1
60	4399332	1
92	4397290	1
43	4397476	1
222	4404709	1
197	4398649	1
92	4402818	1
294	4398505	1
201	4402344	1
201	4397547	1
193	4399420	1
271	4401843	1
214	4401800	1
73	4401565	1
90	4397325	1
315	4398488	1
48	4398658	1
255	4400006	1
270	4401632	1
66	75	1
6	4400036	1
101	4397660	1
207	4404742	1
144	4397304	1
85	4396641	1
102	4401314	1
158	4402654	1
297	4400994	1
90	4400294	1
271	4400108	1
130	4403624	1
178	4398496	1
90	4397924	1
181	4405215	1
311	4397016	1
267	174	1
201	4396373	1
194	4401465	1
59	4399149	1
1	4397703	1
116	4402386	1
170	4398542	1
110	4400964	1
60	4404613	1
287	4398911	1
197	4396469	1
38	4401642	1
195	4404597	1
279	4397703	1
84	4402346	1
31	4403447	1
316	4396699	1
25	231	1
168	4398490	1
103	229	1
299	4400994	1
194	4400036	1
287	4398566	1
234	4400969	1
279	4404745	1
87	82	1
181	4399373	1
279	4405788	1
49	4396322	1
296	4403354	1
44	4396693	1
92	4397569	1
135	4396223	1
13	4396529	1
262	4399148	1
7	4401639	1
116	4403980	1
318	4400009	1
141	4403191	1
269	149	1
222	4404715	1
82	4399757	1
279	4398166	1
42	4401648	1
145	4406602	1
184	4397117	1
49	4401314	1
177	4397873	1
313	4396700	1
32	4398530	1
308	4403308	1
145	4399714	1
130	4400656	1
130	4402951	1
165	4398515	1
249	4398168	1
49	4400967	1
195	4398649	1
118	4400010	1
130	4398688	1
104	4398562	1
201	4406392	1
142	4396636	1
119	4401975	1
303	4396692	1
99	4396366	1
306	158	1
92	4401848	1
227	4398567	1
3	4398837	1
94	4403156	1
59	4405301	1
30	4400645	1
262	4403168	1
6	4400302	1
311	4401959	1
268	4399078	1
262	4400792	1
214	4398491	1
16	4396470	1
262	4398562	1
293	4396896	1
62	4396896	1
94	4398909	1
13	4396476	1
240	4398662	1
102	4397117	1
83	4398650	1
291	75	1
312	245	1
31	4400119	1
291	4396549	1
56	4397237	1
109	4400994	1
110	4406604	1
59	4399572	1
246	4406277	1
65	4397365	1
24	4399092	1
92	4396769	1
308	4402240	1
301	4401577	1
214	4405429	1
158	4397870	1
269	4401637	1
308	4400245	1
32	4397066	1
224	4397353	1
215	4399544	1
32	4404592	1
154	4398517	1
201	4400304	1
85	4398598	1
180	4396531	1
184	300	1
188	4397586	1
305	100	1
144	4400302	1
73	4396692	1
194	4397481	1
177	4397457	1
276	4398488	1
198	75	1
108	4398530	1
189	4397366	1
73	4396470	1
172	4399897	1
120	4400726	1
101	4400005	1
5	4396710	1
26	4397838	1
268	4406619	1
276	4402754	1
13	4397065	1
7	4399324	1
128	4400108	1
104	75	1
293	4396223	1
256	231	1
90	4403168	1
275	4396535	1
22	4400306	1
312	4400256	1
207	4397354	1
264	4400284	1
137	4401690	1
185	4402239	1
307	4401690	1
42	4397271	1
145	4400006	1
189	4401370	1
262	4396800	1
251	4397063	1
259	4402739	1
239	4396473	1
312	4403808	1
92	161	1
81	4402248	1
311	4399513	1
102	4399714	1
249	4402342	1
95	4400564	1
19	4401541	1
79	4396701	1
